timestamps,Delta,Theta,Alpha,Beta,Gamma,Label
254494.484,9.092460135250503,9.032337118904335,-2.3408797176973977,90.7227124036335,790.4515689808748,right
254494.488,8.075127919470674,8.300761612270145,-5.986299246193304,24.120490713431487,317.68304350500324,right
254494.492,7.04740014189114,7.545447998562766,-9.63876974219881,-51.26206912093443,-595.453047815491,right
254494.496,6.034925462779486,6.793127761833839,-12.770427441957477,-107.72849401447358,-482.4837884562541,right
254494.5,5.055342393436126,6.0520763607622925,-14.93901237965532,-132.74387942995685,443.7025739289347,right
254494.504,4.11630721252576,5.309550064462841,-15.843879213436898,-127.7860630789595,517.6395895604621,right
254494.508,3.226986980036506,4.553325010033678,-15.30577062524516,-96.90353783619204,-431.4950303842297,right
254494.512,2.3990412570120214,3.7747672578556895,-13.28109168755922,-47.46297595221138,-398.5956344699155,right
254494.516,1.6356476347818187,2.9514083005442453,-9.911575712913528,4.695058863075384,330.3996634143044,right
254494.52,0.927995035423688,2.043564979243792,-5.516657812486932,42.62793086538197,306.766688333587,right
254494.524,0.262900622432565,1.0109502464931217,-0.5178536867653042,60.60303985246325,-141.8119873281977,right
254494.528,-0.3720941407760684,-0.1754224902940748,4.632059159468414,64.48944320549398,-260.12773534858013,right
254494.532,-0.9923101524954452,-1.5370212147760298,9.480806269483002,61.60096106055062,-28.933684809980075,right
254494.536,-1.6178512030860517,-3.0890491731745318,13.613023665510298,55.17299309419817,310.77738831384795,right
254494.54,-2.26303018142505,-4.820929239601865,16.731333938316148,48.68689055265921,153.27308604895944,right
254494.544,-2.925341355043221,-6.678249914871318,18.715853375722997,46.15945352215722,-566.7377107000721,right
254494.529,-3.593237447104789,-8.579721481787944,19.5760356010198,42.18918623399981,-254.10381950430664,right
254494.532,-4.261513684950208,-10.448024239410662,19.360409699137097,21.28209896807062,707.2593597498116,right
254494.536,-4.928959388956349,-12.209437770569158,18.14841667131093,-23.221281079897885,381.944695783097,right
254494.539,-5.584486129053469,-13.773820559671751,16.09226444156093,-75.5381517618028,-535.9511912315234,right
254494.542,-6.208519730776088,-15.042081679215636,13.385927311366911,-110.88626427446232,-502.8312925193821,right
254494.545,-6.788121413629436,-15.937250872701933,10.178855585881992,-116.87159032227532,380.6868316980144,right
254494.549,-7.321323830715727,-16.415133135690652,6.554831263108658,-95.60231222556206,455.79651272519305,right
254494.552,-7.809821481959124,-16.45312983395262,2.5772236650365654,-54.08087683257811,-341.7316297274214,right
254494.555,-8.258345222008629,-16.049597090538978,-1.6888579092404723,-1.956713322019202,-235.835172613191,right
254494.558,-8.681334901954589,-15.234523445999452,-6.182431140324693,47.101336596093255,234.20958612581435,right
254494.561,-9.103245043850416,-14.067466542937646,-10.821542907566714,81.14156009163625,153.0103943031183,right
254494.565,-9.5499065046624,-12.618954512473737,-15.445057106312705,97.53648512825204,-63.81394003673383,right
254494.568,-10.041988649406049,-10.955683059038412,-19.78201364959359,101.04614508908668,-280.15589120645103,right
254494.571,-10.598410148662856,-9.143510576740011,-23.48613173456847,94.03101862712704,-97.41913749305704,right
254494.574,-11.240536199692302,-7.25196516001925,-26.18857325043649,73.46831854145566,416.6611692742175,right
254494.578,-11.982953316806876,-5.335926852261451,-27.50331156195337,40.29075862798792,242.42950182329557,right
254494.581,-12.821175434808913,-3.4138038834871693,-27.0349230459188,3.774378109852429,-588.7140870432713,right
254494.584,-13.73856283522168,-1.4811855251547137,-24.48150507984893,-30.039633189283848,-349.7465739363773,right
254494.587,-14.72297787604892,0.4581151323147018,-19.768360375264905,-65.39150608112355,688.124726788544,right
254494.59,-15.765351862401705,2.3931258627135525,-13.072010614541227,-103.28742144308087,448.27303345332666,right
254494.602,-16.844783702567984,4.329993675198327,-4.758216598734879,-129.43355221858477,-550.3808693682379,right
254494.606,-17.92922370559293,6.288200129062558,4.630701675413996,-126.82040405022768,-559.731338565755,right
254494.61,-18.992081008606743,8.269305756908272,14.34483111009492,-94.85898188474792,389.7489482760817,right
254494.614,-20.018378597092727,10.245584161973522,23.47615745752985,-47.09871622889138,525.1151021083286,right
254494.617,-20.997055409103098,12.174370014654215,31.09408186590708,3.718510289862151,-300.96658378462297,right
254494.621,-21.918182156826617,14.004733209053196,36.36552611697906,50.3213949995111,-277.2394143835087,right
254494.625,-22.778782753146277,15.670069492966949,38.63094023020947,86.51036295928574,141.3440588196276,right
254494.629,-23.584236378558906,17.08950183376344,37.485174272493005,107.33725862436158,181.14490513387176,right
254494.632,-24.33901239217338,18.188260664224195,32.876675890153,114.03054486359132,45.02044255773498,right
254494.636,-25.038639803306573,18.91508318650338,25.15662067938417,111.82827244003349,-410.785550937427,right
254494.64,-25.67583435414371,19.23389137036048,15.01812178189896,99.65889730506902,-165.4005777599335,right
254494.644,-26.2499852299375,19.10938675078941,3.385652911001981,68.89564531060145,590.4163386220872,right
254494.647,-26.76070480536993,18.520239445972635,-8.649535081428462,17.99359533884343,278.8874923219781,right
254494.651,-27.19466813817487,17.482588283018018,-19.887933061472115,-38.87576301922833,-580.2663056558084,right
254494.655,-27.530144020137797,16.040905214858533,-29.17404618275712,-84.92862625210678,-406.7173741791093,right
254494.659,-27.75276277163604,14.238769477254907,-35.58898978141359,-114.95716925514198,545.8378351443407,right
254494.662,-27.85618889903636,12.11644826955808,-38.54456753678331,-129.3352766540368,451.174708890789,right
254494.666,-27.830767556445306,9.729360842353028,-37.78848877995093,-123.59636789150122,-482.4321730960093,right
254494.67,-27.66405800746697,7.145211242036547,-33.42807375016065,-94.23966013323658,-376.524200599706,right
254494.674,-27.352196534895256,4.422389516236973,-25.961284546473586,-48.583054140756246,356.46726351488394,right
254494.696,-26.902315741554435,1.6049018557538397,-16.22364328891344,-0.1390160562521202,283.53158203873005,right
254494.7,-26.32487910174445,-1.2645165127985265,-5.256662622662494,42.25535047503207,-205.0696672039581,right
254494.704,-25.63044322562638,-4.139063749836808,5.820375523527002,75.52699157313481,-231.1069901195457,right
254494.709,-24.83482983690291,-6.977170810540469,15.905463983050828,96.28193234409837,39.09485841303346,right
254494.713,-23.9620077665465,-9.74737799604615,24.014814050928337,100.3222631496514,269.7055801882635,right
254494.718,-23.03601812938077,-12.41406853069861,29.41439741995529,89.27770975088497,121.38637168539462,right
254494.722,-22.071466448374156,-14.92170558309802,31.722200998556566,71.32076111483607,-421.1745294268253,right
254494.726,-21.077764847229997,-17.204247534315826,30.90664819883309,50.77689040586556,-242.6038039198893,right
254494.731,-20.069005657205945,-19.204648592775115,27.225085902966303,23.16333037360012,526.9849018335935,right
254494.735,-19.058878521088044,-20.868207486018168,21.20103627080271,-13.362976076449916,344.54789827749056,right
254494.739,-18.04727950652837,-22.12229876739254,13.608696145191775,-48.94564361272865,-540.8969316820967,right
254494.744,-17.02380137355208,-22.88671056866593,5.3573271665212605,-72.78633204269373,-454.0263843933311,right
254494.748,-15.984065973969502,-23.106136802067688,-2.684855221139358,-85.61982673041882,527.7994446737389,right
254494.753,-14.931694355707858,-22.7561954660163,-9.785536896400854,-92.11972347212075,509.1126128198352,right
254494.757,-13.866260635752184,-21.82406361594256,-15.359929643882344,-88.32764710359739,-442.59388418945366,right
254494.761,-12.782132109145929,-20.307790969299663,-19.011724504618776,-67.19270979876657,-457.8222919371557,right
254494.766,-11.680367418160971,-18.23739861916004,-20.60549439353778,-31.49068378407755,298.8447765161995,right
254494.77,-10.57311622814849,-15.681040710139593,-20.2714138194657,7.77230270683427,362.1916932156781,right
254494.774,-9.476150851761938,-12.72891874570841,-18.328583191758515,42.41381563843314,-157.02117278554607,right
254494.779,-8.404208532538734,-9.481399560616676,-15.205862622127643,69.78723295779284,-272.55038666435945,right
254494.777,-7.375546397392608,-6.052691324371474,-11.397482958438166,86.94769894484499,6.956839668146108,right
254494.78,-6.41427899548445,-2.5699909111268044,-7.407390728699025,89.87883329169765,319.9477808554224,right
254494.783,-5.539259229099455,0.850708278783177,-3.643848843503089,80.74587154582504,151.0208850514037,right
254494.787,-4.752140273054161,4.128616515751564,-0.3369574207548133,67.73210905078443,-587.2718335896074,right
254494.79,-4.044695599996787,7.206707765112101,2.42820138189479,51.77015375181978,-284.7530549868835,right
254494.793,-3.414094954644092,10.02590604597856,4.627366365057248,22.159893423772296,726.5634721592503,right
254494.796,-2.8612682484843357,12.529030627174922,6.284291996697521,-26.7570191899949,349.29257939574086,right
254494.8,-2.3799179739274914,14.680604150735387,7.49401982297208,-82.24946348324457,-553.4688034711876,right
254494.803,-1.959525589467497,16.461438324435647,8.378341649109478,-123.23926051961844,-313.9540595204819,right
254494.806,-1.5968489895964644,17.84846406661005,9.009141845918483,-136.43637442347665,388.48055834831183,right
254494.809,-1.2944417244401856,18.81776902754802,9.403330461019824,-117.7996553462248,288.65540767928496,right
254494.813,-1.048831956037955,19.36543571448636,9.572102310450934,-68.12813957268818,-344.3755607260612,right
254494.816,-0.8489203059198029,19.50959750009566,9.525846890236062,2.4401382568717205,-374.6429151591237,right
254494.819,-0.6868221386418287,19.2704304300079,9.228713396872433,70.10245609052734,243.6050041827305,right
254494.822,-0.5635733062550304,18.65970628621781,8.58832357125009,108.49230157074297,412.50315717114063,right
254494.826,-0.4832793051894242,17.691067265040537,7.506582229540032,106.95313612512302,-61.104992377638816,right
254494.829,-0.4474694257365342,16.38982339004978,5.929359340074856,75.6527277052315,-283.0118044548619,right
254494.832,-0.4583705086873635,14.786924274431254,3.850876056691464,34.16465024912132,-106.83210407005645,right
254494.835,-0.5226980308975729,12.912122547914516,1.3106572934271714,-0.6907600659863427,270.08992569885334,right
254494.838,-0.6430281906451798,10.808528836362347,-1.563568891693994,-16.830891204182784,223.5382528209076,right
254494.842,-0.8062881043774054,8.550787366621098,-4.519653342286899,-8.773069162142132,-540.397152478034,right
254494.845,-0.9901118022261922,6.230592431355371,-7.243964450788232,13.12444863551919,-322.507897060145,right
254494.849,-1.1784850481016975,3.925975360551065,-9.469397783250429,23.67781101839929,688.7759314029913,right
254494.853,-1.3602303643092328,1.701386610860802,-10.998219773295563,5.215205889290655,445.3854621713198,right
254494.857,-1.5146457571031875,-0.3697771345715598,-11.662871596968122,-34.182133370443765,-529.5888531391586,right
254494.86,-1.6124510175244215,-2.209889051282175,-11.354109566118344,-71.55239387066585,-554.7756141349777,right
254494.864,-1.6320251935743506,-3.767881618194605,-10.10559606356296,-91.2875318585322,387.4853916483408,right
254494.868,-1.563766919106771,-5.027539430269881,-8.102642426936189,-88.93865956762374,552.7217982507331,right
254494.871,-1.3988276258227594,-5.987212970407509,-5.603649930294539,-62.84577680487066,-327.32306320751866,right
254494.875,-1.1252384232341743,-6.652012828454869,-2.8888031013999558,-15.790939847875336,-450.8370221280426,right
254494.879,-0.7379571653417407,-7.049589952991435,-0.2672969733669558,37.72082171195704,178.82994515841858,right
254494.882,-0.2443834682820045,-7.236609149845483,1.9416910938528305,77.3465956022314,407.974315602157,right
254494.886,0.3447726982533459,-7.278733715014998,3.492145992715817,92.8239791462008,20.340810104109952,right
254494.89,1.0247523106823546,-7.230704494451996,4.279528203745066,88.57300558172055,-460.1349555434302,right
254494.893,1.791247225641781,-7.142829401618775,4.322952488807804,71.90414913455642,-177.24910019053775,right
254494.897,2.631399173680681,-7.07355629436334,3.718397689183815,44.96181991541005,521.4626045541112,right
254494.901,3.5311263133998123,-7.073653976620892,2.653970491387456,12.19727651986144,300.05485677418534,right
254494.904,4.489059386734981,-7.160276626430158,1.436650306473379,-14.864644647107212,-596.7181112069062,right
254494.908,5.512026232278837,-7.325080488760195,0.419428204162385,-29.81296921247381,-402.8386505999673,right
254494.912,6.5992362826855295,-7.562649101035687,-0.1220154650896859,-40.260928149316015,617.0603922756053,right
254494.918,7.742177489528916,-7.87118278192999,-0.0276546684465643,-55.1641160915007,438.3069235677916,right
254494.922,8.936333405077377,-8.232858352838997,0.775334225271321,-70.43436429151018,-506.6176353844059,right
254494.925,10.179995579167697,-8.61745317574247,2.2547526207209687,-75.33682864603954,-383.8583367026535,right
254494.929,11.461961264116884,-9.005243552923398,4.224502087768476,-65.98191212016667,366.34803474735617,right
254494.933,12.759350367662554,-9.391315404675456,6.364985221681986,-44.8453452177748,319.4082104583802,right
254494.937,14.046680376079312,-9.76972225535211,8.310097938735577,-13.375696150491333,-233.86508985243407,right
254494.941,15.300142670935534,-10.12626408971616,9.716087350756696,26.59688808598429,-272.4152812086569,right
254494.944,16.492671215419513,-10.447538940053422,10.286224295379723,66.45914374026354,58.77997943414356,right
254494.948,17.59261416484277,-10.723597896188643,9.805833109981297,93.45106107912352,331.9328985614663,right
254494.952,18.57549767475698,-10.928298901749802,8.220536988923232,101.87348934250592,101.529615896275,right
